,kcat,data_type,MW,kcat_MW
TAGAH_MYRS_MYRS_HDE_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_MYRS_MYRS_HDE_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_MYRS_MYRS_HDE_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_MYRS_MYRS_HDE_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_PALM_MYRS_PALM_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_PALM_MYRS_PALM_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_PALM_MYRS_PALM_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_PALM_MYRS_PALM_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_PALM_MYRS_PALM_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_PALM_MYRS_PALM_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_DHA_EPA_ARA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_DHA_EPA_ARA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_DHA_EPA_ARA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_DHA_EPA_ARA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_DHA_EPA_ARA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_DHA_EPA_ARA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_MYRS_ARA_HDE_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_MYRS_ARA_HDE_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_MYRS_ARA_HDE_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_MYRS_ARA_HDE_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_MYRS_ARA_HDE_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_MYRS_ARA_HDE_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_OLE_HDE_OLE_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_OLE_HDE_OLE_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_OLE_HDE_OLE_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_OLE_HDE_OLE_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_OLE_HDE_OLE_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_OLE_HDE_OLE_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_OLE_PALM_PALM_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_OLE_PALM_PALM_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_OLE_PALM_PALM_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_OLE_PALM_PALM_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_OLE_PALM_PALM_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_OLE_PALM_PALM_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_PALM_ARA_PALM_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_PALM_ARA_PALM_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_PALM_ARA_PALM_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_PALM_ARA_PALM_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_PALM_ARA_PALM_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_PALM_ARA_PALM_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_HDE_MYRS_LNA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_HDE_MYRS_LNA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_HDE_MYRS_LNA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_HDE_MYRS_LNA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_HDE_MYRS_LNA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_HDE_MYRS_LNA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_PALM_PALM_LNA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_PALM_PALM_LNA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_PALM_PALM_LNA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_PALM_PALM_LNA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_PALM_PALM_LNA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_PALM_PALM_LNA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_DHA_EPA_DHA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_DHA_EPA_DHA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_DHA_EPA_DHA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_DHA_EPA_DHA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_DHA_EPA_DHA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_DHA_EPA_DHA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_MYRS_EPA_GLNA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_MYRS_EPA_GLNA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_MYRS_EPA_GLNA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_MYRS_EPA_GLNA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_MYRS_EPA_GLNA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_MYRS_EPA_GLNA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_PALM_HDE_GLNA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_PALM_HDE_GLNA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_PALM_HDE_GLNA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_PALM_HDE_GLNA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_PALM_HDE_GLNA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_PALM_HDE_GLNA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_LNA_PALM_HDE_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_LNA_PALM_HDE_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_LNA_PALM_HDE_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_LNA_PALM_HDE_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_LNA_PALM_HDE_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_LNA_PALM_HDE_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_MYRS_EPA_DHA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_MYRS_EPA_DHA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_MYRS_EPA_DHA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_MYRS_EPA_DHA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_MYRS_EPA_DHA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_MYRS_EPA_DHA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_MYRS_EPA_LNA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_MYRS_EPA_LNA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_MYRS_EPA_LNA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_MYRS_EPA_LNA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_MYRS_EPA_LNA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_MYRS_EPA_LNA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_OLE_EPA_DHA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_OLE_EPA_DHA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_OLE_EPA_DHA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_OLE_EPA_DHA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_OLE_EPA_DHA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_OLE_EPA_DHA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_HDE_PALM_LNA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_HDE_PALM_LNA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_HDE_PALM_LNA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_HDE_PALM_LNA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_HDE_PALM_LNA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_HDE_PALM_LNA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_MYRS_EPA_ARA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_MYRS_EPA_ARA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_MYRS_EPA_ARA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_MYRS_EPA_ARA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_MYRS_EPA_ARA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_MYRS_EPA_ARA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_MYRS_EPA_MYRS_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_MYRS_EPA_MYRS_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_MYRS_EPA_MYRS_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_MYRS_EPA_MYRS_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_MYRS_EPA_MYRS_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_MYRS_EPA_MYRS_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_OLE_PALM_HDE_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_OLE_PALM_HDE_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_OLE_PALM_HDE_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_OLE_PALM_HDE_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_OLE_PALM_HDE_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_OLE_PALM_HDE_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
PLA2PA_EPA_MYRS_c_num2,4677.44868907671,fill,104417.89610000084,161263.6905128758
PLA2PA_EPA_MYRS_c_num3,4677.44868907671,fill,38545.70010000008,436853.27382797026
PLA2PA_EPA_MYRS_c_num4,4677.44868907671,fill,35079.31850000002,480021.16348629026
TAGAH_PALM_EPA_GLNA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_PALM_EPA_GLNA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_PALM_EPA_GLNA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_PALM_EPA_GLNA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_PALM_EPA_GLNA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_PALM_EPA_GLNA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_HDE_HDE_GLNA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_HDE_HDE_GLNA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_HDE_HDE_GLNA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_HDE_HDE_GLNA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_HDE_HDE_GLNA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_HDE_HDE_GLNA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_HDE_ARA_PALM_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_HDE_ARA_PALM_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_HDE_ARA_PALM_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_HDE_ARA_PALM_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_HDE_ARA_PALM_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_HDE_ARA_PALM_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_HDE_MYRS_PALM_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_HDE_MYRS_PALM_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_HDE_MYRS_PALM_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_HDE_MYRS_PALM_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_HDE_MYRS_PALM_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_HDE_MYRS_PALM_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_PALM_PALM_PALM_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_PALM_PALM_PALM_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_PALM_PALM_PALM_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_PALM_PALM_PALM_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_PALM_PALM_PALM_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_PALM_PALM_PALM_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_PALM_EPA_ARA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_PALM_EPA_ARA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_PALM_EPA_ARA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_PALM_EPA_ARA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_PALM_EPA_ARA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_PALM_EPA_ARA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_PALM_EPA_DHA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_PALM_EPA_DHA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_PALM_EPA_DHA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_PALM_EPA_DHA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_PALM_EPA_DHA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_PALM_EPA_DHA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_PALM_EPA_LNA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_PALM_EPA_LNA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_PALM_EPA_LNA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_PALM_EPA_LNA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_PALM_EPA_LNA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_PALM_EPA_LNA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_HDE_HDE_LNA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_HDE_HDE_LNA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_HDE_HDE_LNA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_HDE_HDE_LNA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_HDE_HDE_LNA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_HDE_HDE_LNA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_MYRS_EPA_PALM_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_MYRS_EPA_PALM_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_MYRS_EPA_PALM_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_MYRS_EPA_PALM_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_MYRS_EPA_PALM_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_MYRS_EPA_PALM_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_OLE_HDE_HDE_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_OLE_HDE_HDE_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_OLE_HDE_HDE_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_OLE_HDE_HDE_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_OLE_HDE_HDE_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_OLE_HDE_HDE_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
DAGAH_PALM_OLE_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
DAGAH_PALM_OLE_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
DAGAH_PALM_OLE_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
DAGAH_PALM_OLE_c_num5,4677.44868907671,fill,83392.8747000005,201921.51117529537
DAGAH_PALM_OLE_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_MYRS_EPA_EPA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_MYRS_EPA_EPA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_MYRS_EPA_EPA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_MYRS_EPA_EPA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_MYRS_EPA_EPA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_MYRS_EPA_EPA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_OLE_EPA_EPA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_OLE_EPA_EPA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_OLE_EPA_EPA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_OLE_EPA_EPA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_OLE_EPA_EPA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_OLE_EPA_EPA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_HDE_EPA_PALM_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_HDE_EPA_PALM_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_HDE_EPA_PALM_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_HDE_EPA_PALM_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_HDE_EPA_PALM_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_HDE_EPA_PALM_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_EPA_EPA_PALM_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_EPA_EPA_PALM_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_EPA_EPA_PALM_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_EPA_EPA_PALM_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_EPA_EPA_PALM_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_EPA_EPA_PALM_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_HDE_ARA_HDE_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_HDE_ARA_HDE_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_HDE_ARA_HDE_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_HDE_ARA_HDE_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_HDE_ARA_HDE_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_HDE_ARA_HDE_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_PALM_HDE_PALM_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_PALM_HDE_PALM_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_PALM_HDE_PALM_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_PALM_HDE_PALM_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_PALM_HDE_PALM_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_PALM_HDE_PALM_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_HDE_MYRS_HDE_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_HDE_MYRS_HDE_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_HDE_MYRS_HDE_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_HDE_MYRS_HDE_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_HDE_MYRS_HDE_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_HDE_MYRS_HDE_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_HDE_EPA_GLNA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_HDE_EPA_GLNA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_HDE_EPA_GLNA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_HDE_EPA_GLNA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_HDE_EPA_GLNA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_HDE_EPA_GLNA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_HDE_EPA_ARA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_HDE_EPA_ARA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_HDE_EPA_ARA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_HDE_EPA_ARA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_HDE_EPA_ARA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_HDE_EPA_ARA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_HDE_EPA_DHA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_HDE_EPA_DHA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_HDE_EPA_DHA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_HDE_EPA_DHA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_HDE_EPA_DHA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_HDE_EPA_DHA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_HDE_EPA_LNA_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_HDE_EPA_LNA_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_HDE_EPA_LNA_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_HDE_EPA_LNA_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_HDE_EPA_LNA_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_HDE_EPA_LNA_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_HDE_EPA_OLE_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_HDE_EPA_OLE_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_HDE_EPA_OLE_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_HDE_EPA_OLE_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_HDE_EPA_OLE_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_HDE_EPA_OLE_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_MYRS_EPA_HDE_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_MYRS_EPA_HDE_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_MYRS_EPA_HDE_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_MYRS_EPA_HDE_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_MYRS_EPA_HDE_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_MYRS_EPA_HDE_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_PALM_EPA_PALM_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
TAGAH_PALM_EPA_PALM_c_num3,4677.44868907671,fill,55637.83670000011,302650.43142261717
TAGAH_PALM_EPA_PALM_c_num4,4677.44868907671,fill,101019.36700000064,166688.9803484519
TAGAH_PALM_EPA_PALM_c_num5,4677.44868907671,fill,62969.379600000204,267412.75501904584
TAGAH_PALM_EPA_PALM_c_num6,4677.44868907671,fill,95875.03140000052,175632.95714003872
TAGAH_PALM_EPA_PALM_c_num7,4677.44868907671,fill,55495.32830000009,303427.61808071204
TAGAH_PALM_HDE_HDE_c_num2,4677.44868907671,fill,41353.59590000012,407191.0776851236
