,kcat_mw,flux,enz useage,enz ratio
XYLK_num1,202.99346363526243,0.0,0.0,0.0
ALATA_L_num2,683.3070481779117,0.0,0.0,0.0
ALATA_L_num1,693.7981934361293,0.0,0.0,0.0
ALAR_num2,1455.4168107383991,0.0,0.0,0.0
ME1,241.0707271866333,0.0,0.0,0.0
PPCK,1627.3616717999446,0.0,0.0,0.0
PPA_num3,2565.886313340901,0.0,0.0,0.0
RNDR4_num2,39.61293627523757,0.0,0.0,0.0
TMDK1,425.6151074921344,0.0,0.0,0.0
FTHFD,58.83641234121904,0.0,0.0,0.0
PDXPP,751.5570624310874,0.0,0.0,0.0
GLYCL,100.3668166562113,0.0,0.0,0.0
ICL,307.6298541241531,0.0,0.0,0.0
PMANM,574.3880963723628,0.0,0.0,0.0
XYLI2,186.79447294037232,0.0,0.0,0.0
DDGLK,5052.096752172991,0.0,0.0,0.0
UGLT,856.2261971916249,0.0,0.0,0.0
ECOAH3_num2,277.19327526355664,0.0,0.0,0.0
ECOAH3_num1,572.5253420039911,0.0,0.0,0.0
ECOAH2_num2,304.6748112606619,0.0,0.0,0.0
ECOAH2_num1,629.2867326999879,0.0,0.0,0.0
ECOAH1_num2,271.05886601862704,0.0,0.0,0.0
ECOAH1_num1,559.8551040712475,0.0,0.0,0.0
HACD6_num2,408.5429473973755,0.0,0.0,0.0
HACD6_num1,197.79972931594008,0.0,0.0,0.0
PYDXPP_num4,1081.2427020921766,0.0,0.0,0.0
NTD2_num1,384.2899512580729,0.0,0.0,0.0
PYDXPP_num3,988.6293331762472,0.0,0.0,0.0
PYDXPP_num2,967.040938569486,0.0,0.0,0.0
PYDXPP_num1,972.471504246506,0.0,0.0,0.0
LGTHL,320.2927167498333,0.0,0.0,0.0
NTD6_num3,695.9159093575047,0.0,0.0,0.0
NTD6_num2,524.009126644957,0.0,0.0,0.0
NTD6_num1,310.3757282197283,0.0,0.0,0.0
NTD5_num4,503.531723451524,0.0,0.0,0.0
NTD5_num3,403.1223161189853,0.0,0.0,0.0
NTD5_num2,379.1481342730963,0.0,0.0,0.0
NTD5_num1,224.57314633356893,0.0,0.0,0.0
NTD4_num2,922.8943365816124,0.0,0.0,0.0
NTD4_num1,931.907003390284,0.0,0.0,0.0
NTD2_num3,357.9402329189231,0.0,0.0,0.0
HCYSMT,1183.1009806479408,0.0,0.0,0.0
UDPG4E,182.71536765499087,0.0,0.0,0.0
LACZ,159.15098742862148,0.0,0.0,0.0
TRE6PH,491.3722528349236,0.0,0.0,0.0
EDTXS2,606.9806139896926,0.0,0.0,0.0
EDTXS1,358.45533871459725,0.0,0.0,0.0
KAS14_num2,108.75618825551886,0.0,0.0,0.0
KAS14_num1,109.85987216667098,0.0,0.0,0.0
GLCRAL,150.72650007729524,0.0,0.0,0.0
TARTD,363.3756329381193,0.0,0.0,0.0
GLXCL,392.9434877011667,0.0,0.0,0.0
PGLYCP,386.679635856469,0.0,0.0,0.0
TAGURr,523.0293538314452,0.0,0.0,0.0
MANAO,794.1399884285614,0.0,0.0,0.0
TGBPA_num2,402.4964884921317,0.0,0.0,0.0
TGBPA_num1,181.95333031187505,0.0,0.0,0.0
GLTPD,299.9325368258753,0.0,0.0,0.0
PFK_2,206.1443761977266,0.0,0.0,0.0
SBTPD,146.79654325033763,0.0,0.0,0.0
RMPA,214.9370718913271,0.0,0.0,0.0
ALCD19_num2,17.421946405618222,0.0,0.0,0.0
ALCD19_num1,473.35888670228513,0.0,0.0,0.0
LCARS,154.58122846913423,0.0,0.0,0.0
PYDXK_num2,148.47368408987873,0.0,0.0,0.0
PYDXK_num1,150.75897572566893,0.0,0.0,0.0
GOFUCR,138.65500119946375,0.0,0.0,0.0
CITL,235.5216401164435,0.0,0.0,0.0
DHCIND,522.4797683756965,0.0,0.0,0.0
DHPPD,587.2236847675055,0.0,0.0,0.0
CINNDO,271.91407974147097,0.0,0.0,0.0
G3PT_num2,363.5014165835269,0.0,0.0,0.0
G3PT_num1,324.6601867897727,0.0,0.0,0.0
XYLI1,120.37437279361504,0.0,0.0,0.0
NTD2_num2,361.43575340143633,0.0,0.0,0.0
RBP4E_num3,3298.817758529629,0.0,0.0,0.0
EDD,747.6722558207894,0.0,0.0,0.0
FUM_num2,865.1520491354692,0.0,0.0,0.0
OAADC,261.0922344339221,0.0,0.0,0.0
SPMS,320.6819887504873,0.0,0.0,0.0
AGPR,754.9131468815451,0.0,0.0,0.0
ARGDC,12.314193347866112,0.0,0.0,0.0
AGMT,520.7266019629259,0.0,0.0,0.0
ADMDC,3259.5329081179284,0.0,0.0,0.0
HEMEOS,319.2918305037444,0.0,0.0,0.0
GLCP_num2,148.64718296465847,0.0,0.0,0.0
GLCP_num1,144.4191422817128,0.0,0.0,0.0
GLCS1,245.03021403798385,0.0,0.0,0.0
OHPBAT,0.0452451154127485,0.0,0.0,0.0
PYAM5PO,182.0472015783818,0.0,0.0,0.0
PYDXNK,150.75582928220857,0.0,0.0,0.0
FUM_num3,516.623289288977,0.0,0.0,0.0
NADH10_num4,259.94806509782666,0.0,0.0,0.0
RBP4E_num2,826.0617703349283,0.0,0.0,0.0
NADH10_num3,531.8885024845955,0.0,0.0,0.0
NADH10_num2,457.67813630019407,0.0,0.0,0.0
NADH10_num1,537.3089130788298,0.0,0.0,0.0
NADH9_num4,252.5926038119217,0.0,0.0,0.0
NADH9_num3,123.44872715279762,0.0,0.0,0.0
NADH9_num2,217.35027475838652,0.0,0.0,0.0
NADH9_num1,255.1667441051066,0.0,0.0,0.0
G3PD7,653.93091786678,0.0,0.0,0.0
IPPMIa,165.31793013335763,0.0,0.0,0.0
LYSAM,679.2793988273427,0.0,0.0,0.0
PUNP3_num2,103.02729237794598,0.0,0.0,0.0
PUNP3_num1,89.61233460683535,0.0,0.0,0.0
PUNP2,105.2102746020379,0.0,0.0,0.0
PUNP1,114.0304925680558,0.0,0.0,0.0
MNNH,1223.10306945002,0.0,0.0,0.0
ALTRH,1291.449764942294,0.0,0.0,0.0
GUI1,1595.9184084375554,0.0,0.0,0.0
PGAMT,757.945841206808,0.0,0.0,0.0
RBP4E_num1,3335.7762313818107,0.0,0.0,0.0
RBK_L1,216.7224142748169,0.0,0.0,0.0
ICHORT,427.5295550265249,0.0,0.0,0.0
DHBD,138.95405018352625,0.0,0.0,0.0
SUCBZS,719.8544001398105,0.0,0.0,0.0
ICHORS_copy2,253.8095031944312,0.0,0.0,0.0
KARA1,73.8244299892591,0.0,0.0,0.0
THRD_num2,1848.4883884286255,0.0,0.0,0.0
THRD_num1,500.7439066517541,0.0,0.0,0.0
SERD_L_num5,559.3507162725219,0.0,0.0,0.0
SERD_L_num4,1616.9104341280213,0.0,0.0,0.0
SERD_L_num3,812.308244917475,0.0,0.0,0.0
SERD_L_num2,1611.8289291015938,0.0,0.0,0.0
SERD_L_num1,373.431492085509,0.0,0.0,0.0
ASPT,98.24123843198862,0.0,0.0,0.0
SSALx,218.7641864963992,0.0,0.0,0.0
ABTA_num2,756.8668605002111,0.0,0.0,0.0
ABTA_num1,369.7895395158674,0.0,0.0,0.0
INSK,396.5685417595482,0.0,0.0,0.0
ADK4,399.4207732383617,0.0,0.0,0.0
OHPHM,453.2316166361331,0.0,0.0,0.0
HEX7,970.1893098172912,0.0,0.0,0.0
HACD5_num2,521.7082121439378,0.0,0.0,0.0
HACD5_num1,252.58970642222585,0.0,0.0,0.0
ICHORS_copy1,1166.3721972626224,0.0,0.0,0.0
DMQMT,428.45576739991225,0.0,0.0,0.0
MACPD,209.5455653281957,0.0,0.0,0.0
UAG2E,677.1179883819472,0.0,0.0,0.0
GLUR,2852.058251983743,0.0,0.0,0.0
AMPTASEPG_num3,299.35805591853534,0.0,0.0,0.0
NTP3_num4,634.9519183840094,0.0,0.0,0.0
NTP3_num6,689.1070584384657,0.0,0.0,0.0
ABUTD,190.3602452685422,0.0,0.0,0.0
TYRTA_num1,798.0561484944352,0.0,0.0,0.0
DHFR_num1,667.1741208654828,0.0,0.0,0.0
ANHMK,553.2921499786056,0.0,0.0,0.0
CRNCAR,7203.002457875432,0.0,0.0,0.0
SELNPS,1251.223093090924,0.0,0.0,0.0
NAMNPP,202.81584712826245,0.0,0.0,0.0
THRD_L_num1,253.7378628798697,0.0,0.0,0.0
DPR_num2,44.318254501537616,0.0,0.0,0.0
MTAN,193.63179738810337,0.0,0.0,0.0
NTP5,782.5703127524347,0.0,0.0,0.0
DUTPDP_num1,272.60056547216215,0.0,0.0,0.0
DADK,643.4693540574917,0.0,0.0,0.0
E4PD_num2,65.59102339266869,0.0,0.0,0.0
E4PD_num1,62.483928392950034,0.0,0.0,0.0
PPK,186.2363466253893,0.0,0.0,0.0
TYRTA_num3,339.9849129090021,0.0,0.0,0.0
THRA2_num2,122.41145649368264,0.0,0.0,0.0
THRA2_num1,197.16260184126787,0.0,0.0,0.0
NNDMBRT,426.597069738016,0.0,0.0,0.0
HACD3_num2,513.7189700566482,0.0,0.0,0.0
HACD3_num1,248.72164326663224,0.0,0.0,0.0
XAND,504.76069322354346,0.0,0.0,0.0
RNDR2_num2,40.117639847391786,0.0,0.0,0.0
RNDR2_num1,40.67375505978919,0.0,0.0,0.0
GTPDPDP,105.85397934615914,0.0,0.0,0.0
AGM4PCPpp,1620.9685681776054,0.0,0.0,0.0
MTRPOX,269.714977996186,0.0,0.0,0.0
GLYOX,373.5968884449821,0.0,0.0,0.0
NTD3_num3,555.8659941348974,0.0,0.0,0.0
NTD3_num2,418.5546704733016,0.0,0.0,0.0
TYRTA_num2,798.7077867508234,0.0,0.0,0.0
SHKK_num1,3135.5389135018936,0.0,0.0,0.0
G2PPpp_num2,266.49966198476494,0.0,0.0,0.0
MLTG4,591.798775799887,0.0,0.0,0.0
ACACT1r_num3,791.9705957990225,0.0,0.0,0.0
ACACT1r_num2,401.12469517669,0.0,0.0,0.0
ACACT1r_num1,1391.463597769205,0.0,0.0,0.0
ALAALAr_num2,270.0415496304778,0.0,0.0,0.0
GLCATr,172.6452850915605,0.0,0.0,0.0
MCITD,694.2847994691559,0.0,0.0,0.0
PDE1_num2,3995.722071109962,0.0,0.0,0.0
PDE1_num1,684.7944914713429,0.0,0.0,0.0
DKGLCNR2x,270.61435418061615,0.0,0.0,0.0
NTD11pp_num2,154.65351385539515,0.0,0.0,0.0
NTD11pp_num1,265.4876845718795,0.0,0.0,0.0
PUNP4_num2,101.96362447663608,0.0,0.0,0.0
PUNP4_num1,88.6871645700157,0.0,0.0,0.0
UDPGDC,23.397431082667595,0.0,0.0,0.0
GALCTD,1293.2601292161924,0.0,0.0,0.0
SADH,636.094490000213,0.0,0.0,0.0
NTD8_num4,490.70293272905,0.0,0.0,0.0
NTD8_num3,218.85155668584488,0.0,0.0,0.0
NTD8_num2,369.488341571129,0.0,0.0,0.0
NTD8_num1,391.3328261020205,0.0,0.0,0.0
AACPS5,104.09822688060711,0.0,0.0,0.0
NO3R1pp_num2,845.990496953779,0.0,0.0,0.0
NO3R1pp_num1,1599.7146570610012,0.0,0.0,0.0
HYD3pp_num2,159.59426321030963,0.0,0.0,0.0
HYD3pp_num1,60.06203766936856,0.0,0.0,0.0
DMSOR2pp,614.7981472552502,0.0,0.0,0.0
PDH,58.924007855647154,0.0,0.0,0.0
GUAPRT_num2,253.0729608911883,0.0,0.0,0.0
GUAPRT_num1,213.5096501460335,0.0,0.0,0.0
GLUSy,157.33155800935617,0.0,0.0,0.0
NTD3_num1,247.9140229478093,0.0,0.0,0.0
NTPP5_num2,350.0979500136458,0.0,0.0,0.0
NTPP5_num1,1230.4873377942654,0.0,0.0,0.0
GPDDA2pp,503.9041754900125,0.0,0.0,0.0
O16GALFT,584.3589002892164,0.0,0.0,0.0
O16AT,1072.5291076857775,0.0,0.0,0.0
ECAtpp,1931.586851335752,0.0,0.0,0.0
ASR,414.5548893603791,0.0,0.0,0.0
GLBRAN2,2623.483913162566,0.0,0.0,0.0
NADPHQR4,383.9484394246011,0.0,0.0,0.0
NADPHQR3,697.2827341315342,0.0,0.0,0.0
NADPHQR2,633.1638073811492,0.0,0.0,0.0
DHPTPE,157.64721764162323,0.0,0.0,0.0
HCYSMT2,287.3346542360305,0.0,0.0,0.0
FACOAL140t2pp_num2,123.47427033305524,0.0,0.0,0.0
FACOAL140t2pp_num1,253.2830551148452,0.0,0.0,0.0
FACOAL120t2pp_num2,157.40358059102866,0.0,0.0,0.0
FACOAL120t2pp_num1,322.8823273915597,0.0,0.0,0.0
GPDDA4pp,503.683713848154,0.0,0.0,0.0
DAAD,288.53793175416376,0.0,0.0,0.0
GPDDA3pp,449.3518297103445,0.0,0.0,0.0
FACOAL100t2pp_num2,319.303335877222,0.0,0.0,0.0
FACOAL100t2pp_num1,155.65883945325032,0.0,0.0,0.0
ALLULPE,1087.661537864048,0.0,0.0,0.0
ALLK,686.2284011602293,0.0,0.0,0.0
ALLPI,597.3053906416231,0.0,0.0,0.0
ARGDCpp,39.04512896007968,0.0,0.0,0.0
GAL1PPpp,546.5025423079534,0.0,0.0,0.0
PEAMNOpp,148.73416386491132,0.0,0.0,0.0
NTD9pp_num3,181.73314001205532,0.0,0.0,0.0
NTD9pp_num2,295.4304884848086,0.0,0.0,0.0
NTD9pp_num1,172.0959795851522,0.0,0.0,0.0
NTD7pp_num3,164.68224310154417,0.0,0.0,0.0
NTD7pp_num2,267.7120723332895,0.0,0.0,0.0
O16AUNDtpp,1246.447154900777,0.0,0.0,0.0
O16AP1pp,226.53486675451668,0.0,0.0,0.0
AGM4PCP,1383.5219613018544,0.0,0.0,0.0
4PCP,825.3870051925225,0.0,0.0,0.0
LYSDC_num2,13.99323617095323,0.0,0.0,0.0
LYSDC_num1,14.10953986323416,0.0,0.0,0.0
GLYCLTDy_num2,884.8077365766834,0.0,0.0,0.0
GLYCLTDy_num1,1772.2240780456889,0.0,0.0,0.0
GLUDy,617.9252502708514,0.0,0.0,0.0
FHL_num2,533.2202112667918,0.0,0.0,0.0
FHL_num1,355.3385343182476,0.0,0.0,0.0
RMK,627.216452954558,0.0,0.0,0.0
GNK_num2,1273.8037290039993,0.0,0.0,0.0
GNK_num1,684.5050100034283,0.0,0.0,0.0
ACONMT,6096.849032476039,0.0,0.0,0.0
23PDE7pp,810.8551546330624,0.0,0.0,0.0
3NTD9pp_num2,399.1777682620462,0.0,0.0,0.0
3NTD9pp_num1,557.2265160195503,0.0,0.0,0.0
3NTD2pp_num2,453.4562322153135,0.0,0.0,0.0
3NTD2pp_num1,632.9957641298731,0.0,0.0,0.0
3NTD4pp_num3,474.50331437378895,0.0,0.0,0.0
3NTD4pp_num2,662.3761384793922,0.0,0.0,0.0
3NTD4pp_num1,474.50331437378895,0.0,0.0,0.0
3NTD7pp_num2,566.0195001476579,0.0,0.0,0.0
3NTD7pp_num1,790.1268536061283,0.0,0.0,0.0
PPA2_num2,361.9989683722175,0.0,0.0,0.0
PPA2_num1,83.75125072179951,0.0,0.0,0.0
NTD12pp_num2,162.88534878589311,0.0,0.0,0.0
NTD12pp_num1,279.61895608970144,0.0,0.0,0.0
PPDOy,726.9897009984622,0.0,0.0,0.0
CBIAT,804.1070065685103,0.0,0.0,0.0
FALDH2,372.43415807312175,0.0,0.0,0.0
4PCPpp,1772.3361595825074,0.0,0.0,0.0
G2PPpp_num1,252.36740192425933,0.0,0.0,0.0
AGM3PApp_num1,517.4804131707659,0.0,0.0,0.0
NTP3_num7,514.9462935454434,0.0,0.0,0.0
LPLIPAL2G141,238.5955132368524,0.0,0.0,0.0
G1PPpp_num1,378.70365583183207,0.0,0.0,0.0
ECOAH7_num2,232.5594807642294,0.0,0.0,0.0
ECOAH7_num1,480.33703607785947,0.0,0.0,0.0
DURADx,214.04829979988432,0.0,0.0,0.0
2AGPEAT160,1038.9432789591078,0.0,0.0,0.0
HXCT,327.9880664761428,0.0,0.0,0.0
AACPS9,104.09820495973224,0.0,0.0,0.0
AACPS8,216.03140818115168,0.0,0.0,0.0
PLIPA1E161pp,183.31010985385888,0.0,0.0,0.0
PLIPA1E160pp,140.5047141179291,0.0,0.0,0.0
PLIPA1E140pp,140.21656957798038,0.0,0.0,0.0
LPLIPAL2ATG120,391.5870348578569,0.0,0.0,0.0
2AGPGAT181,322.10865024535315,0.0,0.0,0.0
2AGPGAT180,120.66116230483271,0.0,0.0,0.0
LPLIPAL2G180,259.01719699422506,0.0,0.0,0.0
GALCTND,480.1756551505189,0.0,0.0,0.0
LPLIPAL2E181,238.5956461415711,0.0,0.0,0.0
LPLIPAL2E161,270.507329914337,0.0,0.0,0.0
LPLIPAL2E141,238.59562342123692,0.0,0.0,0.0
QMO3,1450.1665206201656,0.0,0.0,0.0
QMO2,1066.5968566820436,0.0,0.0,0.0
AACPS7,215.1392734232898,0.0,0.0,0.0
AACPS6,189.3926299475596,0.0,0.0,0.0
LPLIPAL2G181,259.0177221479644,0.0,0.0,0.0
LPLIPAL2G161,302.9397319739445,0.0,0.0,0.0
LPLIPAL2E180,548.8347778225321,0.0,0.0,0.0
LPLIPAL2E140,238.5972453390733,0.0,0.0,0.0
GPDDA4,339.3070813729496,0.0,0.0,0.0
GDMANE,1798.6669760646796,0.0,0.0,0.0
NTP10_num2,280.0278460410758,0.0,0.0,0.0
G1PPpp_num2,349.93469149611843,0.0,0.0,0.0
LDH_D,286.8487117761696,0.0,0.0,0.0
AGM3PApp_num2,492.1289932479181,0.0,0.0,0.0
FACOAE60,80.06335993267915,0.0,0.0,0.0
AMPTASEPG_num2,106.87188799520716,0.0,0.0,0.0
AMPTASEPG_num1,89.93035872508077,0.0,0.0,0.0
2AGPGAT161,119.5246009070632,0.0,0.0,0.0
PLIPA1G181pp,140.68553994418502,0.0,0.0,0.0
PLIPA1G180pp,161.8017328751943,0.0,0.0,0.0
PLIPA1E181pp,140.2165416252678,0.0,0.0,0.0
2AGPGAT140,322.24094511524163,0.0,0.0,0.0
2AGPEAT181,264.19208288475835,0.0,0.0,0.0
2AGPEAT180,280.4011137992565,0.0,0.0,0.0
ALAALAD,1008.1261873568094,0.0,0.0,0.0
FACOAE161,1210.649018928513,0.0,0.0,0.0
FACOAE141,172.56559582623274,0.0,0.0,0.0
CFAS160G,1308.6990916213078,0.0,0.0,0.0
PLIPA1E120pp,140.21671004714568,0.0,0.0,0.0
FACOAE80,72.73346078412204,0.0,0.0,0.0
AMALT4,407.99364248473,0.0,0.0,0.0
FACOAE100,1164.0504168683765,0.0,0.0,0.0
FACOAE180,350.6216200955224,0.0,0.0,0.0
2AGPGAT141,119.52466090706318,0.0,0.0,0.0
PSSA140,352.7319741826983,0.0,0.0,0.0
PGSA180,1024.6887308773655,0.0,0.0,0.0
CDAPPA161,362.3780721245096,0.0,0.0,0.0
DASYN181,305.21830734601224,0.0,0.0,0.0
EAR161x,83.4413878757319,0.0,0.0,0.0
EAR141y,84.2038531005116,0.0,0.0,0.0
FACOAL181t2pp_num2,339.1876458630545,0.0,0.0,0.0
FACOAL181t2pp_num1,165.35234486940897,0.0,0.0,0.0
ORNDC_num2,216.859723613676,0.0,0.0,0.0
ORNDC_num1,225.05065225231124,0.0,0.0,0.0
NTD11_num1,346.67708872730515,0.0,0.0,0.0
NTP10_num1,260.25107098407125,0.0,0.0,0.0
CYSDDS,393.2965578423647,0.0,0.0,0.0
SUCBZL,80.33985595602641,0.0,0.0,0.0
PDE4,359.381338394246,0.0,0.0,0.0
UDPKAAT,260.31724224366025,0.0,0.0,0.0
ALATA_D2_num2,63.71135396098611,0.0,0.0,0.0
MMCD,131.33356854352402,0.0,0.0,0.0
G6PP_num3,429.0228593806368,0.0,0.0,0.0
G6PP_num2,324.5588514441288,0.0,0.0,0.0
G6PP_num1,332.2621218471979,0.0,0.0,0.0
OBTFL_num3,192.0489158347921,0.0,0.0,0.0
OBTFL_num2,102.81485309815206,0.0,0.0,0.0
OBTFL_num1,110.1979092141664,0.0,0.0,0.0
DSERDHr,145.28574824878413,0.0,0.0,0.0
LSERDHr,129.59567315774842,0.0,0.0,0.0
ATHRDHr,123.94723729835214,0.0,0.0,0.0
AM4PA,1008.569676571128,0.0,0.0,0.0
AGM4PH,264.78294025487634,0.0,0.0,0.0
FADRx2,96.8931886772772,0.0,0.0,0.0
LDH_D2,184.17358116024343,0.0,0.0,0.0
PYDAMK,150.7533199815868,0.0,0.0,0.0
PERD,0.8702452278531655,0.0,0.0,0.0
RPI_num2,2208.705826557086,0.0,0.0,0.0
RPI_num1,1552.9558258823122,0.0,0.0,0.0
PGM_num2,2920.0270748960297,0.0,0.0,0.0
PGM_num1,2873.046137538345,0.0,0.0,0.0
PFK_num1,7180.978157140581,0.0,0.0,0.0
SERD_D,574.2544628835548,0.0,0.0,0.0
YUMPS,182.03403053792323,0.0,0.0,0.0
GALKr,1070.0038078186192,0.0,0.0,0.0
NTP1_num2,689.5904814649442,0.0,0.0,0.0
NTP1_num1,436.02096942711535,0.0,0.0,0.0
AGM3PApp_num4,759.9962721514914,0.0,0.0,0.0
AGM3PApp_num3,751.7774413936031,0.0,0.0,0.0
ULA4NFT,32.05400019159439,0.0,0.0,0.0
UPLA4FNT,891.1724583382637,0.0,0.0,0.0
UPLA4FNF,23322.73106505837,0.0,0.0,0.0
ULA4Ntppi,1402.9680614679703,0.0,0.0,0.0
AGM3PH,264.7835238052172,0.0,0.0,0.0
CPPPGO2,177.9585650704546,0.0,0.0,0.0
CYSSADS_num2,148.079718578783,0.0,0.0,0.0
CYSSADS_num1,152.18824901119947,0.0,0.0,0.0
R5PP_num5,332.4689072477129,0.0,0.0,0.0
R5PP_num4,363.77812691482194,0.0,0.0,0.0
R5PP_num3,324.90732978219694,0.0,0.0,0.0
R5PP_num2,475.5263110905783,0.0,0.0,0.0
R5PP_num1,429.48350056286,0.0,0.0,0.0
ALDD3y_num3,282.12192317267267,0.0,0.0,0.0
ALDD3y_num2,105.46311916684353,0.0,0.0,0.0
ALDD3y_num1,650.7342980236591,0.0,0.0,0.0
HEPK2,947.192820028404,0.0,0.0,0.0
HEPT3,578.566785862378,0.0,0.0,0.0
HEPK1,679.407687810756,0.0,0.0,0.0
ADNK1,1.2210633426609006,0.0,0.0,0.0
UDPGPpp,229.79996947915296,0.0,0.0,0.0
GLCTR2,386.3385615475152,0.0,0.0,0.0
GALT1,2328.877173754896,0.0,0.0,0.0
RHAT1,925.7271600441052,0.0,0.0,0.0
MOAT3C,337.95831119589553,0.0,0.0,0.0
HEPT2,277.5696717133556,0.0,0.0,0.0
MLTP1,136.34391563635077,0.0,0.0,0.0
AMALT2,549.4555970625514,0.0,0.0,0.0
ALR2_num4,257.86821841667484,0.0,0.0,0.0
ALR2_num3,340.17251301771927,0.0,0.0,0.0
ALR2_num2,321.8810345102476,0.0,0.0,0.0
ALR2_num1,323.1587276822885,0.0,0.0,0.0
HEPT1,291.0502633145584,0.0,0.0,0.0
NTD7pp_num1,155.94927785301235,0.0,0.0,0.0
NTD6pp_num2,173.52859762369488,0.0,0.0,0.0
NTD6pp_num1,297.8898082664738,0.0,0.0,0.0
ASPO4,154.40299143151677,0.0,0.0,0.0
GGGABADr,386.0937217373725,0.0,0.0,0.0
LIPACabcpp,79.51293939097775,0.0,0.0,0.0
LIPAabcpp,109.48956949583231,0.0,0.0,0.0
GLCTR1,463.90848724697935,0.0,0.0,0.0
ACACT6r_num2,497.02262759258446,0.0,0.0,0.0
ACACT6r_num1,873.2507207100718,0.0,0.0,0.0
L_LACD2_num2,2189.4235432337423,0.0,0.0,0.0
L_LACD2_num1,897.2006709574954,0.0,0.0,0.0
L_LACD3_num2,1428.869970651701,0.0,0.0,0.0
L_LACD3_num1,585.5345350339363,0.0,0.0,0.0
ALKP,484.6713382611959,0.0,0.0,0.0
MALDDH,534.0875054433968,0.0,0.0,0.0
ACACT5r_num2,1052.6321439915753,0.0,0.0,0.0
ACACT5r_num1,599.1200255405346,0.0,0.0,0.0
ASPO5,159.87286051437417,0.0,0.0,0.0
GLCDpp_num1,502.283651152657,0.0,0.0,0.0
ASPO3,173.0424857219569,0.0,0.0,0.0
PPK2,242.6787425821973,0.0,0.0,0.0
XTSNH,14803.830846907938,0.0,0.0,0.0
URIH_num3,379.5405321736567,0.0,0.0,0.0
URIH_num2,91.54722768756668,0.0,0.0,0.0
URIH_num1,365.3779941991965,0.0,0.0,0.0
LYXI,251.3217107190868,0.0,0.0,0.0
TRSARr_num2,1771.7675506944402,0.0,0.0,0.0
TRSARr_num1,437.5752723122864,0.0,0.0,0.0
METS_num1,8.206063369044905,0.0,0.0,0.0
ACGAMK,659.5171821188945,0.0,0.0,0.0
ECOAH5_num2,282.8384074658988,0.0,0.0,0.0
ECOAH5_num1,584.1850088618205,0.0,0.0,0.0
HYD2pp_num2,39673.66090888383,0.0,0.0,0.0
GLYOX3,149.1025334293029,0.0,0.0,0.0
FDMO3,118.51537575406526,0.0,0.0,0.0
FDMO4,89.3156587500921,0.0,0.0,0.0
O16GLCT1,649.1938854409306,0.0,0.0,0.0
NTRIR4pp,5612.665105191413,0.0,0.0,0.0
TYROXDApp,73.34218731397102,0.0,0.0,0.0
42A12BOOXpp,73.06330363427242,0.0,0.0,0.0
NHFRBO,295.23658314246745,0.0,0.0,0.0
NODOx,787.3785034364693,0.0,0.0,0.0
LA4NTpp,485.0311498402689,0.0,0.0,0.0
HEPT4,1582.832346325741,0.0,0.0,0.0
GLCTR3,364.0530919280845,0.0,0.0,0.0
GALM2pp,1378.83423490135,0.0,0.0,0.0
NODOy,426.7827530324134,0.0,0.0,0.0
FE3Ri,1584.0094437923938,0.0,0.0,0.0
ECA4OALpp,212.29213047568464,0.0,0.0,0.0
ECAP2pp,832.2081488901637,0.0,0.0,0.0
UDCPDPpp_num3,995.7289075567224,0.0,0.0,0.0
UDCPDPpp_num2,768.5022210858921,0.0,0.0,0.0
UDCPDPpp_num1,749.4567492237591,0.0,0.0,0.0
ECAP1pp,393.4832551078946,0.0,0.0,0.0
MCPST,375.4647224504897,0.0,0.0,0.0
CYANSTpp,885.5762832867113,0.0,0.0,0.0
FDMO6,58.12595833720188,0.0,0.0,0.0
FRULYSK,941.4931039609202,0.0,0.0,0.0
GGGABAH,103779.1240296933,0.0,0.0,0.0
ALAGLUE,2118.7711199169407,0.0,0.0,0.0
LADGMDH,488.3402530085097,0.0,0.0,0.0
ENTERES,242.29351800910808,0.0,0.0,0.0
MALTATr,561.5955888535033,0.0,0.0,0.0
O16A4Lpp,464.0365145559616,0.0,0.0,0.0
O16AP3pp,208.9291554477272,0.0,0.0,0.0
O16AP2pp,157.77496987893943,0.0,0.0,0.0
HYD2pp_num1,14930.868240865462,0.0,0.0,0.0
ECOAH8_num2,118.49548282971432,0.0,0.0,0.0
AGM3PA,1179.0853257954243,0.0,0.0,0.0
GLUDC_num1,199.91841629048025,0.0,0.0,0.0
SPODMpp,610.2535461568915,0.0,0.0,0.0
FACOAL180t2pp_num2,158.00003521786564,0.0,0.0,0.0
FACOAL180t2pp_num1,324.1058361413191,0.0,0.0,0.0
FACOAL160t2pp_num2,166.321754113457,0.0,0.0,0.0
FACOAL160t2pp_num1,341.1761972780721,0.0,0.0,0.0
BSORx,130.30511637528872,0.0,0.0,0.0
3HCINNMH,224.0298764249659,0.0,0.0,0.0
SSALy_num2,149.0230241835496,0.0,0.0,0.0
SSALy_num1,310.048885360087,0.0,0.0,0.0
CYSTL_num1,97.14896145375025,0.0,0.0,0.0
HSDy_num2,197.52809432199751,0.0,0.0,0.0
HSDy_num1,396.0897435303197,0.0,0.0,0.0
BSORy,608.998938669108,0.0,0.0,0.0
GLUDC_num2,199.98307164863763,0.0,0.0,0.0
ADK3,424.8705918087001,0.0,0.0,0.0
ECOAH8_num1,244.74499523304124,0.0,0.0,0.0
LCADi,108.69179650602226,0.0,0.0,0.0
FBA3,183.92096507417503,0.0,0.0,0.0
