reactions,metabolites,metabolitestotal,gpr,genes
RNTR3c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_3048
RNTR3c2_num3,flxr_c,flxr,SSON_0638 and SSON_4419,SSON_0638
RNTR3c2_num3,flxr_c,flxr,SSON_0638 and SSON_4419,SSON_4419
RNTR3c2_num4,flxr_c,flxr,SSON_3048 and SSON_4419,SSON_3048
RNTR3c2_num4,flxr_c,flxr,SSON_3048 and SSON_4419,SSON_4419
RNTR4c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_4419
RNTR4c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_4418
RNTR4c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_4093
RNTR4c2_num2,flxr_c,flxr,SSON_3048 and SSON_4093 and SSON_4419 and SSON_4418,SSON_3048
RNTR4c2_num3,flxr_c,flxr,SSON_0638 and SSON_4419,SSON_0638
RNTR4c2_num3,flxr_c,flxr,SSON_0638 and SSON_4419,SSON_4419
RNTR4c2_num4,flxr_c,flxr,SSON_3048 and SSON_4419,SSON_3048
RNTR4c2_num4,flxr_c,flxr,SSON_3048 and SSON_4419,SSON_4419
SUCFUMtpp_num2,fum_p,fum,SSON_0574,SSON_0574
SUCFUMtpp_num2,succ_c,succ,SSON_0574,SSON_0574
SUCFUMtpp_num3,fum_p,fum,SSON_4321,SSON_4321
SUCFUMtpp_num3,succ_c,succ,SSON_4321,SSON_4321
