reactions,metabolites,metabolitestotal,gpr,genes
AGM4PApp_num1,anhgm4p_p,anhgm4p,Gmet_1188,Gmet_1188
AGM4PH_num1,anhgm4p_c,anhgm4p,Gmet_2918,Gmet_2918
AGMDA,agm_c,agm,Gmet_0711,Gmet_0711
AGMH_num1,anhgm_c,anhgm,Gmet_2918,Gmet_2918
AGPAT120_num1,1ddecg3p_c,1ddecg3p,Gmet_0363,Gmet_0363
AGPAT120_num1,ddcaACP_c,ddcaACP,Gmet_0363,Gmet_0363
AGPAT140_num1,1tdecg3p_c,1tdecg3p,Gmet_0363,Gmet_0363
AGPAT140_num1,myrsACP_c,myrsACP,Gmet_0363,Gmet_0363
AGPAT141_num1,1tdec7eg3p_c,1tdec7eg3p,Gmet_0363,Gmet_0363
AGPAT141_num1,tdeACP_c,tdeACP,Gmet_0363,Gmet_0363
AGPAT160_num1,1hdecg3p_c,1hdecg3p,Gmet_0934,Gmet_0934
AGPAT160_num1,palmACP_c,palmACP,Gmet_0934,Gmet_0934
AGPAT161_num1,1hdec9eg3p_c,1hdec9eg3p,Gmet_0934,Gmet_0934
AGPAT161_num1,hdeACP_c,hdeACP,Gmet_0934,Gmet_0934
AGPAT180_num1,1odecg3p_c,1odecg3p,Gmet_0934,Gmet_0934
AGPAT180_num1,ocdcaACP_c,ocdcaACP,Gmet_0934,Gmet_0934
AGPAT181_num1,1odec11eg3p_c,1odec11eg3p,Gmet_0934,Gmet_0934
AGPAT181_num1,octeACP_c,octeACP,Gmet_0934,Gmet_0934
AGPR,acg5sa_c,acg5sa,Gmet_0608,Gmet_0608
AHCi,ahcys_c,ahcys,Gmet_1294,Gmet_1294
AICART,10fthf_c,10fthf,Gmet_2905,Gmet_2905
AICART,aicar_c,aicar,Gmet_2905,Gmet_2905
AIRCr,air_c,air,Gmet_2903,Gmet_2903
AKGDH_num1,akg_c,akg,Gmet_1896 and Gmet_2769 and Gmet_2766,Gmet_2766
AKGDH_num1,akg_c,akg,Gmet_1896 and Gmet_2769 and Gmet_2766,Gmet_1896
AKGDH_num1,akg_c,akg,Gmet_1896 and Gmet_2769 and Gmet_2766,Gmet_2769
ALAALAr,ala__D_c,ala__D,Gmet_0415,Gmet_0415
BCOALIG,bz_c,bz,Gmet_2143,Gmet_2143
BCOALIG2,4hbz_c,4hbz,Gmet_2143,Gmet_2143
BCR6pp_num1,benzcoa_c,benzcoa,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2597
BCR6pp_num1,benzcoa_c,benzcoa,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2087
BCR6pp_num1,benzcoa_c,benzcoa,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2600
BCR6pp_num1,benzcoa_c,benzcoa,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2601
BCR6pp_num1,benzcoa_c,benzcoa,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2596
BCR6pp_num1,benzcoa_c,benzcoa,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2080
BCR6pp_num1,benzcoa_c,benzcoa,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2086
BCR6pp_num1,benzcoa_c,benzcoa,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2081
BCR6pp_num1,benzcoa_c,benzcoa,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2084
BCR6pp_num1,benzcoa_c,benzcoa,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2085
BCR6pp_num1,benzcoa_c,benzcoa,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2083
BCR6pp_num1,benzcoa_c,benzcoa,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2599
BCR6pp_num1,benzcoa_c,benzcoa,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2598
BCR6pp_num1,fdxr_42_c,fdxr_42,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2597
BCR6pp_num1,fdxr_42_c,fdxr_42,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2087
BCR6pp_num1,fdxr_42_c,fdxr_42,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2600
BCR6pp_num1,fdxr_42_c,fdxr_42,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2601
BCR6pp_num1,fdxr_42_c,fdxr_42,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2596
BCR6pp_num1,fdxr_42_c,fdxr_42,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2080
BCR6pp_num1,fdxr_42_c,fdxr_42,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2086
BCR6pp_num1,fdxr_42_c,fdxr_42,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2081
BCR6pp_num1,fdxr_42_c,fdxr_42,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2084
BCR6pp_num1,fdxr_42_c,fdxr_42,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2085
BCR6pp_num1,fdxr_42_c,fdxr_42,Gmet_2080 and Gmet_2081 and Gmet_2083 and Gmet_2084 and Gmet_2085 and Gmet_2086 and Gmet_2087) and (Gmet_2596 and Gmet_2597 and Gmet_2598 and Gmet_2599 and Gmet_2600 and Gmet_2601,Gmet_2083
