reactions,data_type,kcat,MW,kcat_MW
OPAH,DLkcat,12.0214,137164.41980000024,157.75607137442185
APPLP,DLkcat,11.8344,19737.408299999974,1079.2663188712588
ILETA_reverse,DLkcat,11.7051,31836.315400000025,1323.5941242119986
PHETRS_num2,DLkcat,11.6562,60682.691800000146,114.7499615545984
ARGDr,DLkcat,11.5806,37492.21860000005,555.9841689389907
PHETRS_num1,DLkcat,11.4141,61477.030600000086,175.4947551528707
IOR_num1,DLkcat,11.2647,65104.06930000017,469.8496296549224
SLDx,DLkcat,11.1617,85836.26620000045,234.06260418163313
ARGDC_num1,DLkcat,11.1222,18310.494599999998,1093.359870246214
FUM_num2,DLkcat,11.0643,20999.177799999998,390.64684465171484
MCMMT_num4,DLkcat,10.9624,50278.608200000024,inf
CYRDAS_num3,DLkcat,10.8062,53785.654500000055,723.2843099455072
IOR3_reverse_num1,DLkcat,10.7183,65104.06930000017,447.0593345167075
PACCOAL2,DLkcat,10.6503,49047.93789999999,390.8531290160519
MAN1PT2_num2,DLkcat,10.5968,42956.543899999975,444.0357223431099
IGPS,DLkcat,10.525,29283.193100000044,1293.9162703537254
TMDS_num2,DLkcat,10.4098,29180.505200000003,642.1287044749314
IOR2_reverse_num3,DLkcat,10.3338,65104.06930000017,431.02187390059544
IOR_reverse_num1,DLkcat,10.3041,65104.06930000017,429.783089556516
NIT_n1p4_num1,DLkcat,10.2447,52976.0417,151.68307447591897
ASPTA,DLkcat,10.2398,41519.35050000003,443.9289097260803
RH3CD_reverse,DLkcat,10.2121,43981.874700000015,459.4213722008666
CH3ACH,DLkcat,10.2121,43981.874700000015,459.4213722008666
ALCD20y_num2,DLkcat,10.0219,38773.79369999997,930.4954856661352
PSCVT,DLkcat,9.9507,47677.01850000008,751.3582251373361
ARGDr_reverse,DLkcat,9.8728,37492.21860000005,473.99275539271434
LEUt2r,DLkcat,9.867,35586.74120000001,737.6597156368855
LEUt2r_reverse,DLkcat,9.867,35586.74120000001,737.6597156368855
ANPRT,DLkcat,9.8489,39122.537500000035,453.1408526351335
PRPPS,DLkcat,9.7889,30576.766900000024,576.2551697380401
METAT_num2,DLkcat,9.7888,44018.78170000004,400.28004682373984
SERAT_reverse,DLkcat,9.7805,34088.02829999999,516.4540420192037
LEUTRS,DLkcat,9.5527,111093.76210000097,154.77790719268341
SHCHD2,DLkcat,9.4816,27231.90050000002,328.41176230304285
ACHBS_num5,DLkcat,9.4465,63963.36120000008,531.6699961039565
DHPM2_num2,DLkcat,9.3919,70360.98330000024,240.26696625201856
UAG2EMA_num2,DLkcat,9.2796,39229.0058,425.7890216529525
RBPC,DLkcat,9.2779,47060.47370000007,354.86723118131255
ALKP,DLkcat,9.2747,63350.268800000136,263.52626936288493
OCBT_reverse,DLkcat,9.2179,33813.530300000006,981.3953084928254
PYK,DLkcat,9.1655,51912.40570000009,317.8026480864856
MMAt_num1,DLkcat,9.1055,50664.980900000024,323.49563167406603
