,kcat,data_type,MW,kcat_MW
PDIMAS,5403.507963854259,fill,108068.27930000026,180003.1313154746
PRAIi,103.71428571428571,Other_species,25631.500500000002,14566.897032478786
PRAMPC,4.2175,Other_species,24929.571599999974,609.0357364985773
PDIMAT,5403.507963854259,fill,312299.582400001,62288.35953088124
PDX5POi,0.01,Database,50372.01239999998,0.7146825843312946
PEPCK_re,78.45625,Other_species,67252.30070000024,4199.744797727031
PFK,80.562,Other_species,109160.08510000011,2656.8612486360153
PREPHACPH,5403.507963854259,fill,29151.45380000002,667295.3192432317
PGAMT,1.5664,Other_species,45872.60650000011,122.92826656797857
PGCD,1695.6285714285714,Database,177984.74740000023,34296.55038599588
PGI,1234858.252392005,Brenda_SA,119947.37760000046,37062000.00000001
PREPPACPH,5403.507963854259,fill,29151.45380000002,667295.3192432317
PREPTHS_num1,5403.507963854259,fill,198832.92079999924,97834.04373686295
PREPTHS2_num1,5403.507963854259,fill,198832.92079999924,97834.04373686295
PRFGS,499.525,Other_species,104433.27180000042,17219.512220625387
PGK,647.8,Other_species,42511.95630000005,54857.03794816889
PGL,14.3,Other_species,25803.940299999984,1995.0441444789744
PRMICI,7.91625,Other_species,25631.500500000002,1111.8545322775776
PROD2,33.5,Database,36236.72190000002,3328.11561522622
PROabc,5403.507963854259,fill,242435.11120000016,80238.4958745832
PGM_num1,371.03578484848487,Other_species,43897.09719999999,30428.636758572407
PGMT_num1,70.31,Database,116529.87180000017,2172.1125758588505
PRPPS,38.394,Database,212862.36360000016,649.3322617601522
PGPPT3,5403.507963854259,fill,75425.90120000008,257903.82826576437
PSCVT,9211.54500102501,Brenda_SA,46425.25830000005,714300.0
PSERT,0.9214285714285715,Other_species,80465.72880000008,41.22429395236962
PGSA160190,5403.507963854259,fill,44272.07019999998,439388.2775754033
PGSA190_num1,5403.507963854259,fill,44272.07019999998,439388.2775754033
PSP_L,9.375,Database,172600.32010000027,195.53845543534393
PTAr,366.3721052631579,Other_species,72947.69740000034,18080.61975849785
PHETA1_num1,816.0,Database,82160.48480000017,35754.4141463001
PTPATi,4.736,Database,105768.4866,161.19735233121884
PUNP1,9.538461538461538,Database,82713.52799999999,415.14927931089505
PUNP2,9.538461538461538,Database,82713.52799999999,415.14927931089505
PUNP3,9.538461538461538,Database,82713.52799999999,415.14927931089505
PHTHS,5403.507963854259,fill,71998.35130000004,270181.58497575653
PUNP5,9.538461538461538,Database,82713.52799999999,415.14927931089505
PUNP6,9.538461538461538,Database,82713.52799999999,415.14927931089505
PUNP7,9.538461538461538,Database,82713.52799999999,415.14927931089505
PHTHS2,5403.507963854259,fill,71998.35130000004,270181.58497575653
PHYCBOXL,4.165909090909091,Other_species,106027.66760000068,141.4467852282797
PLCD,5403.507963854259,fill,299697.665,64907.50827129512
PYAM5PO_num1,0.01,Database,50372.01239999998,0.7146825843312946
PYDXNO,0.01,Database,50372.01239999998,0.7146825843312946
PYDXO,0.01,Database,50372.01239999998,0.7146825843312946
PYK,17947.30535580004,Brenda_SA,202794.41080000048,318599.99999999994
NTPP4,0.7907407744444445,Database,90960.59279999987,31.295605056786794
PMANM_num1,24.803846153846155,Other_species,98080.78340000019,910.4112248949062
PYRDC,139.3,Other_species,239129.61960000073,2097.1053307358607
PMPK,0.05434,Other_species,57128.9012,3.4242563026925503
PYRt2,5403.507963854259,fill,46452.11870000007,418767.3073752673
QRr,5403.507963854259,fill,33962.99250000004,572759.5608624684
PNTK,0.3881818181818182,Database,71312.86700000006,19.596106624833137
PPA,816.96656,Other_species,109970.57699999995,26744.24101639479
R05217,5403.507963854259,fill,37528.34900000005,518344.90960088075
NTPTP1,4000.0,Other_species,46911.13190000014,306963.38836368936
PPBNGS,254.4625,Other_species,278968.78240000014,3283.754519480598
R05224,5403.507963854259,fill,93915.44280000028,207129.18014240864
RBFK,3.952,Other_species,72179.56760000011,197.10841271373837
PPCDC,1.86666665,Other_species,522917.23080000095,12.850982037289537
PPCOAC,3.84,Other_species,858819.7730000013,16.096508760750176
PPDIMAS,5403.507963854259,fill,108068.27930000026,180003.1313154746
RBFSa,0.27950214285714287,Other_species,81852.03749999995,12.293007541635294
RBFSb,0.5868883333333333,Other_species,63959.908500000005,33.03316170316285
RBK,11.399090909090908,Other_species,60559.676600000006,677.6246105767227
RNDR1_num1,2.831166666666667,Other_species,238862.40760000108,42.669753279335005
PPDIMAT,5403.507963854259,fill,312299.582400001,62288.35953088124
PPDK,138.26333333333332,Other_species,104008.27160000024,4785.6578360830945
G6PP,700.0,Other_species,27428.720600000015,91874.50033670176
NTPTP2,5403.507963854259,fill,46911.13190000014,414669.7784087208
PPK2,5403.507963854259,fill,166076.60800000094,117130.4550600842
RNDR2,2.831166666666667,Other_species,238862.40760000108,42.669753279335005
RNDR3,2.831166666666667,Other_species,238862.40760000108,42.669753279335005
RNDR4_num1,2.831166666666667,Other_species,238862.40760000108,42.669753279335005
PPNCL3,1.81833333,Other_species,522917.23080000095,12.518233484074337
PPND,263.25,Database,33098.371900000035,28632.828311413075
NTRIR2x,58.06,Other_species,102781.65770000053,2033.5924198661655
PPNDH,2.700108,Other_species,67265.69260000004,144.5073770042471
PPPGO,1.44043108303,Other_species,93691.6452000002,55.34700439765561
NTRIRx,5403.507963854259,fill,102781.65770000053,189261.67474992215
PPTGS,5403.507963854259,fill,119369.90580000033,162960.91162597935
RPE,1332.4597777777778,Other_species,71321.27909999993,67256.9990405571
RPI,55.74,Database,34554.64919999998,5807.1490999248845
PPTGS_TB1,5403.507963854259,fill,119369.90580000033,162960.91162597935
RPPDIMAS,5403.507963854259,fill,33013.79890000001,589227.2115910698
PPTGS_TB2,5403.507963854259,fill,119369.90580000033,162960.91162597935
RRPPDIMAS,5403.507963854259,fill,46795.33600000009,415695.88622839027
NTRIRy,130.0,Other_species,102781.65770000053,4553.341622159861
PRAGSr,203.34,Other_species,174032.57600000026,4206.246995964703
O16RHAT,5403.507963854259,fill,62697.663500000024,310260.82287540624
SADT,39.5642,Other_species,102726.21270000035,1386.5119355266518
SDPDS,4.85,Database,74545.23580000005,234.22019948859008
SDPTA_num1,24.0,Other_species,81818.87719999999,1055.9910250149462
SERD_L,194.41067857142858,Other_species,97151.43860000018,7203.994639119442
SERAT,4223.149813999995,Brenda_SA,23770.07399999997,639600.0
SERD_D,17.532333333333334,Other_species,97151.43860000018,649.670256143792
SERt2r,5403.507963854259,fill,120092.91600000046,161979.81794259418
OCBT,1190.9444444444443,Other_species,99170.71800000008,43232.519502379684
SHCHD3,5403.507963854259,fill,41969.963100000045,463489.2964648642
TYRTA_num1,816.0,Database,82160.48480000017,35754.4141463001
SHK3Dr,75.89725,Database,54415.50839999995,5021.180689731464
SHKK,114.75,Database,18583.095599999993,22229.880795533343
OCOAT1,579.65,Other_species,49173.620600000024,42436.16749261694
SHSL1,63.396523809523806,Other_species,163927.25600000037,1392.2485575814505
SHSL4r,59.32102777777778,Other_species,163927.25600000037,1302.7467500584498
UAAGDS,1.3,Database,110680.16120000032,42.28400057660908
SKMt2,5403.507963854259,fill,44574.93220000004,436402.8773525608
OMPDC,120.18148148148148,Other_species,54753.83039999989,7901.79116552427
SPMS,89.61916666666667,Other_species,109365.02760000026,2950.019828825053
SPODM_num1,50519.8,Other_species,47688.40599999995,3813742.065524274
UAGCVT,0.132,Database,88126.05800000021,5.392275687629178
UAGDP,74.34666666666666,Database,154750.08060000036,1729.5499877109555
UAGPT1,2.198888888888889,Other_species,83719.29900000014,94.55406452937436
UAGPT2,2.198888888888889,Other_species,83719.29900000014,94.55406452937436
UAGPT3,2.198888888888889,Other_species,83719.29900000014,94.55406452937436
SSALx,2.65,Database,103868.27750000017,91.84709932250475
SSALy_num1,2.65,Database,48544.440800000084,196.52095776124347
SUCBZL,59.093333333333334,Other_species,222969.43140000018,954.1038817036685
UAMAGS,94.14696981818182,Other_species,100706.0766000004,3365.527709828914
UAMAS,1.2433333333333334,Database,51175.94650000012,87.46296465664761
SUCCt2r,5403.507963854259,fill,203949.34000000043,95379.70885257727
OPAH,0.117,Other_species,259297.67920000042,1.6243878514435979
SUCD1_num1,143.95710256410257,Other_species,237571.99720000027,2181.4253166987673
SUCOAS,75.5012,Other_species,144307.52620000014,1883.507583819975
UAMRH,5403.507963854259,fill,57646.541600000055,337446.58621247305
UAPGR,30.20769230769231,Other_species,77041.05220000005,1411.5551281073006
UDCPDP,5403.507963854259,fill,30275.2664,642525.4335623395
ORNTA_num1,13.474716666666668,Other_species,37761.011199999986,1284.6313819053664
UDPDPS,5403.507963854259,fill,67581.89700000016,287837.8609270954
UDPDPS2,5403.507963854259,fill,67581.89700000016,287837.8609270954
TALA,154.62857142857143,Other_species,40720.14750000009,13670.452867167438
TARTRt7,5403.507963854259,fill,45664.98590000014,425985.6493216452
UDPG4E_num1,4496.622911923077,Other_species,67162.36199999998,241025.5089438796
UDPGALM,32.67766666666667,Database,183255.42800000028,641.9433316867418
UDPGD,8.299518518518518,Other_species,189446.6284000003,157.71337246277758
UGAGDS,5403.507963854259,fill,110680.16120000032,175755.3337379425
ORNt,5403.507963854259,fill,99892.32000000017,194735.97840029444
TDPDRE,123.199,Other_species,44627.45699999999,9938.195671781166
TDPDRR,23.542857142857144,Other_species,128177.62400000001,661.225283082839
TDPGDH_num1,466.6,Database,75114.42380000015,22362.682358750873
THDPS,28.96222,Other_species,97924.5105,1064.738454832511
UGGPT3,5403.507963854259,fill,83719.29900000014,232355.3696964818
UGLDDS1,508.5,Other_species,103264.02740000037,17727.37366623368
UGLDDS2,508.5,Other_species,103264.02740000037,17727.37366623368
UGMAGS,5403.507963854259,fill,100706.0766000004,193162.41210687038
UGMAS,5403.507963854259,fill,51175.94650000012,380112.72873820295
UGMDDS,508.5,Other_species,103264.02740000037,17727.37366623368
UGMDDS2,5403.507963854259,fill,103264.02740000037,188377.5905284444
THFGLUS,40.46104,Other_species,50778.69280000016,2868.520947825572
THMDP,19.875,Other_species,24800.87719999998,2884.978600676272
UMPK,147.5,Other_species,188752.7094000001,2813.204651143406
ORPT,0.4425,Database,37784.408599999966,42.16024701786655
UPP3MT,12.673703706666666,Other_species,41969.963100000045,1087.0949120276912
UPP3S,286.086,Other_species,58834.90540000019,17505.07786148317
UPPDC1,333.147,Other_species,75211.76000000008,15946.032907619749
THRD_L,190.85,Other_species,180161.80599999998,3813.5718954771137
THRS,7.3,Database,74642.82500000007,352.07670663590204
THRt2r,5403.507963854259,fill,6542.271700000003,2973375.2375150244
UPPDC2,333.147,Other_species,75211.76000000008,15946.032907619749
UPPRT,0.65,Database,43795.95719999997,53.42958915851716
THZPSN,5403.507963854259,fill,103509.98679999991,187929.9695734803
OXCDC,74.35,Other_species,122341.21820000048,2187.8153899239082
TKT1,64521.705882352944,Other_species,151175.63740000065,1536478.6626424345
TKT2,64521.705882352944,Other_species,151175.63740000065,1536478.6626424345
UREA,368953.91825833346,Brenda_SA,219180.54550000007,6060000.0
OXGDC_num1,1.2,Other_species,271801.0192000012,15.893980135597596
TMDPP,165.79454545454544,Other_species,88971.08300000013,6708.475872282714
TMDS,9.2,Database,60303.796200000026,549.2191551284127
VALTA,9917.714610656676,Brenda_SA,79331.13940000007,450060.00000000006
XPPT,0.5178166666666667,Database,44501.80580000001,41.88908666713026
XYLK,765.177,Other_species,46575.195400000106,59143.867810804586
P5CD,6.756,Other_species,176522.0928000004,137.78218700112728
YUMPS_num1,5403.507963854259,fill,31819.17300000003,611349.2852210619
S7PI,0.45,Database,83689.43719999997,19.357281566233315
GMHEPK,5403.507963854259,fill,40826.02680000006,476476.16470665974
TMPK,0.063,Other_species,34330.15060000001,6.6064376659040915
HMEDS,5403.507963854259,fill,40481.87760000003,480526.83875204733
HMEDR_num1,5403.507963854259,fill,36296.62850000005,535934.8643049672
P5CR,1110.1677588888888,Database,150856.044,26492.83267695923
FRTT_num1,0.8202,Other_species,466220.5332000009,6.333311790738595
TMPPP,999.0,Other_species,23271.05669999997,154543.9060358615
TPI,34530.0,Database,54805.41839999998,2268169.893216253
TRDR,13.594848181818183,Other_species,71285.21560000016,686.5582581550802
TRE6PP_num1,9.856923076923078,Other_species,54533.61060000005,650.6982150366374
TRE6PS,147.36857142857144,Other_species,223447.1688000004,2374.283191825594
MCITS,18.301538461538463,Other_species,85937.94560000008,766.6641086372259
P5CRx,1002.500983,Database,150856.044,23923.49317339914
MICITDr,3.0,Other_species,102447.83260000084,105.41950694230609
MCITL2,63.21666666666667,Other_species,188344.12600000043,1208.3201363019916
TRESULT_num1,1.915,Database,37005.339400000055,186.29744009319882
TREabc,5403.507963854259,fill,105122.73010000007,185046.83669621818
TRPS1,59.25,Database,144481.85260000004,1476.309973616714
TREP,5403.507963854259,fill,174628.869200001,111394.11690054751
DTBTST,5403.507963854259,fill,75098.98000000003,259026.5363108171
TRPS2,59.25,Database,144481.85260000004,1476.309973616714
TRPS3,59.25,Database,144481.85260000004,1476.309973616714
IPDPUDCT,5403.507963854259,fill,67581.89700000016,287837.8609270954
AHSERL2,95.80666666666667,Other_species,189482.11720000044,1820.2456521844226
PANTS,2.227222222222222,Database,65354.21779999998,122.68527219677019
PYDXS,0.016436,Other_species,629240.8955999997,0.09403330332428576
2O4EH,5403.507963854259,fill,111565.19840000005,174361.081671104
G6PDH3,5403.507963854259,fill,150866.42480000015,128939.41574915158
PLPS,5403.507963854259,fill,629240.8955999997,30914.438025085256
PDBL_3,5403.507963854259,fill,629240.8955999997,30914.438025085256
PDBL_4,5403.507963854259,fill,629240.8955999997,30914.438025085256
PAPPT1,204.052,Other_species,75425.90120000008,9739.190229257734
PAPPT2,204.052,Other_species,75425.90120000008,9739.190229257734
PAPPT3,204.052,Other_species,75425.90120000008,9739.190229257734
PAPSR,0.6108888888888889,Other_species,54845.243800000026,40.09828104729838
PC,5.78695,Other_species,240844.53080000146,86.49986749045112
PC8XM,0.00142,Other_species,43227.03619999995,0.11825932216005144
PDE1,4.78003,Other_species,34232.59740000004,502.6819262040566
PDE4,5.377415625,Other_species,34232.59740000004,565.5047446092997
FAD_5_num1,5403.507963854259,fill,100446.0180000003,193662.51701361893
FAD_6_num1,5403.507963854259,fill,100446.0180000003,193662.51701361893
FAD_7_num1,5403.507963854259,fill,100446.0180000003,193662.51701361893
FAD_8_num1,5403.507963854259,fill,100446.0180000003,193662.51701361893
FAD_9_num1,5403.507963854259,fill,100446.0180000003,193662.51701361893
CHOLCOA,5403.507963854259,fill,149154.6618000007,130419.17989770294
FADE30,5403.507963854259,fill,85463.17620000003,227614.15541533928
FAD_10_num1,5403.507963854259,fill,100446.0180000003,193662.51701361893
FAD_11_num1,5403.507963854259,fill,100446.0180000003,193662.51701361893
FAD_12_num1,5403.507963854259,fill,100446.0180000003,193662.51701361893
FAD_13_num1,5403.507963854259,fill,100446.0180000003,193662.51701361893
FAD_14_num1,5403.507963854259,fill,100446.0180000003,193662.51701361893
CYP3_num1,5403.507963854259,fill,44398.02810000006,438141.72616092616
CYP2_num1,5403.507963854259,fill,44398.02810000006,438141.72616092616
PRCOA1,5403.507963854259,fill,81174.5968,239639.36301159838
NIt5,5403.507963854259,fill,40533.90420000003,479910.06674050697
DMHDRFS_1,5403.507963854259,fill,185010.48740000115,105143.3837251499
FADE281_num1,5403.507963854259,fill,43784.10090000005,444285.2147244917
FAD_15_num1,5403.507963854259,fill,100446.0180000003,193662.51701361893
FAD_16_num1,5403.507963854259,fill,100446.0180000003,193662.51701361893
