reactions,metabolites,metabolitestotal,gpr,genes
AACPS8,ACP_c,ACP,YPO0793 and YPO1600,YPO0793
AACPS8,ACP_c,ACP,YPO0793 and YPO1600,YPO1600
AACPS8,dca_c,dca,YPO0793 and YPO1600,YPO0793
AACPS8,dca_c,dca,YPO0793 and YPO1600,YPO1600
AACPS9,ACP_c,ACP,YPO0793 and YPO1600,YPO0793
AACPS9,ACP_c,ACP,YPO0793 and YPO1600,YPO1600
AACPS9,octa_c,octa,YPO0793 and YPO1600,YPO0793
AACPS9,octa_c,octa,YPO0793 and YPO1600,YPO1600
AADDGT,dtdp4aaddg_c,dtdp4aaddg,YPO3857,YPO3857
AADDGT,unagamu_c,unagamu,YPO3857,YPO3857
2DGLCNRx,2dhglcn_c,2dhglcn,YPO4078,YPO4078
2DGLCNRy,2dhglcn_c,2dhglcn,YPO4078,YPO4078
ABTA,4abut_c,4abut,YPO2844,YPO2844
ABTA,akg_c,akg,YPO2844,YPO2844
2DGULRx,2dhguln_c,2dhguln,YPO4078,YPO4078
2DGULRy,2dhguln_c,2dhguln,YPO4078,YPO4078
23PDE2pp,23cump_p,23cump,YPO3530,YPO3530
ACALD,acald_c,acald,YPO2180,YPO2180
23PDE4pp,23ccmp_p,23ccmp,YPO3530,YPO3530
ACCOAC,accoa_c,accoa,YPO1060 and YPO2768 and YPO3659 and YPO3658,YPO1060
ACCOAC,accoa_c,accoa,YPO1060 and YPO2768 and YPO3659 and YPO3658,YPO2768
ACCOAC,accoa_c,accoa,YPO1060 and YPO2768 and YPO3659 and YPO3658,YPO3658
ACCOAC,accoa_c,accoa,YPO1060 and YPO2768 and YPO3659 and YPO3658,YPO3659
ACCOAC,hco3_c,hco3,YPO1060 and YPO2768 and YPO3659 and YPO3658,YPO1060
ACCOAC,hco3_c,hco3,YPO1060 and YPO2768 and YPO3659 and YPO3658,YPO2768
ACCOAC,hco3_c,hco3,YPO1060 and YPO2768 and YPO3659 and YPO3658,YPO3658
ACCOAC,hco3_c,hco3,YPO1060 and YPO2768 and YPO3659 and YPO3658,YPO3659
ACGAMK,acgam_c,acgam,YPO1629,YPO1629
ACGAMT,uacgam_c,uacgam,YPO3866,YPO3866
ACGAMT,udcpp_c,udcpp,YPO3866,YPO3866
ACGAptspp_num1,acgam_p,acgam,YPO2995 and YPO1608 and YPO2993,YPO1608
ACGAptspp_num1,acgam_p,acgam,YPO2995 and YPO1608 and YPO2993,YPO2995
ACGAptspp_num1,acgam_p,acgam,YPO2995 and YPO1608 and YPO2993,YPO2993
ACGAptspp_num1,pep_c,pep,YPO2995 and YPO1608 and YPO2993,YPO1608
ACGAptspp_num1,pep_c,pep,YPO2995 and YPO1608 and YPO2993,YPO2995
ACGAptspp_num1,pep_c,pep,YPO2995 and YPO1608 and YPO2993,YPO2993
23PDE7pp,23camp_p,23camp,YPO3530,YPO3530
ACGK,acglu_c,acglu,YPO3925,YPO3925
ACGS,accoa_c,accoa,YPO1022,YPO1022
ACGS,glu__L_c,glu__L,YPO1022,YPO1022
ACHBS,2obut_c,2obut,YPO2294 and YPO2293,YPO2293
ACHBS,2obut_c,2obut,YPO2294 and YPO2293,YPO2294
ACHBS,pyr_c,pyr,YPO2294 and YPO2293,YPO2293
ACHBS,pyr_c,pyr,YPO2294 and YPO2293,YPO2294
ACKr_num1,ac_c,ac,YPO2566,YPO2566
ACLS,pyr_c,pyr,YPO2294 and YPO2293,YPO2293
ACLS,pyr_c,pyr,YPO2294 and YPO2293,YPO2294
23PDE9pp,23cgmp_p,23cgmp,YPO3530,YPO3530
3KGK_copy1,3dhguln_c,3dhguln,YPO3334,YPO3334
ACMAMUT,uacmamu_c,uacmamu,YPO3855,YPO3855
ACMAMUT,unaga_c,unaga,YPO3855,YPO3855
ACMANAptspp,acmana_p,acmana,YPO1758 and YPO1757 and YPO1756 and YPO2993,YPO1757
ACMANAptspp,acmana_p,acmana,YPO1758 and YPO1757 and YPO1756 and YPO2993,YPO1756
ACMANAptspp,acmana_p,acmana,YPO1758 and YPO1757 and YPO1756 and YPO2993,YPO1758
ACMANAptspp,acmana_p,acmana,YPO1758 and YPO1757 and YPO1756 and YPO2993,YPO2993
ACMANAptspp,pep_c,pep,YPO1758 and YPO1757 and YPO1756 and YPO2993,YPO1757
ACMANAptspp,pep_c,pep,YPO1758 and YPO1757 and YPO1756 and YPO2993,YPO1756
ACMANAptspp,pep_c,pep,YPO1758 and YPO1757 and YPO1756 and YPO2993,YPO1758
ACMANAptspp,pep_c,pep,YPO1758 and YPO1757 and YPO1756 and YPO2993,YPO2993
3KGK_copy2,3dhguln_c,3dhguln,YPO3530,YPO3530
ACNAMt2pp,acnam_p,acnam,YPO3016,YPO3016
3NTD4pp,3cmp_p,3cmp,YPO3530,YPO3530
3NTD7pp,3amp_p,3amp,YPO3530,YPO3530
3NTD9pp,3gmp_p,3gmp,YPO3530,YPO3530
3OAR100,3odecACP_c,3odecACP,YPO1599,YPO1599
ACOAD1f,btcoa_c,btcoa,YPO3244,YPO3244
3OAR120,3oddecACP_c,3oddecACP,YPO1599,YPO1599
3OAR121,3ocddec5eACP_c,3ocddec5eACP,YPO1599,YPO1599
3OAR140,3omrsACP_c,3omrsACP,YPO1599,YPO1599
3OAR141,3ocmrs7eACP_c,3ocmrs7eACP,YPO1599,YPO1599
ACOAD2f,hxcoa_c,hxcoa,YPO3244,YPO3244
ACOAD3f,occoa_c,occoa,YPO3244,YPO3244
ACOAD4f,dcacoa_c,dcacoa,YPO3244,YPO3244
3OAR160,3opalmACP_c,3opalmACP,YPO1599,YPO1599
3OAR161,3ocpalm9eACP_c,3ocpalm9eACP,YPO1599,YPO1599
ACOAD5f,ddcacoa_c,ddcacoa,YPO3244,YPO3244
ACOAD6f,tdcoa_c,tdcoa,YPO3244,YPO3244
ACOAD7f,pmtcoa_c,pmtcoa,YPO3244,YPO3244
3OAR180,3ooctdACP_c,3ooctdACP,YPO1599,YPO1599
3OAR181,3ocvac11eACP_c,3ocvac11eACP,YPO1599,YPO1599
3OAR40,actACP_c,actACP,YPO1599,YPO1599
ACOAD8f,stcoa_c,stcoa,YPO3244,YPO3244
ACOATA,ACP_c,ACP,YPO1600 and YPO1597,YPO1597
ACOATA,ACP_c,ACP,YPO1600 and YPO1597,YPO1600
ACOATA,accoa_c,accoa,YPO1600 and YPO1597,YPO1597
ACOATA,accoa_c,accoa,YPO1600 and YPO1597,YPO1600
ACODA,acorn_c,acorn,YPO3928,YPO3928
3OAR60,3ohexACP_c,3ohexACP,YPO1599,YPO1599
3OAR80,3ooctACP_c,3ooctACP,YPO1599,YPO1599
3OAS100_num1,malACP_c,malACP,YPO2757,YPO2757
3OAS100_num1,ocACP_c,ocACP,YPO2757,YPO2757
3OAS120_num1,dcaACP_c,dcaACP,YPO2757,YPO2757
3OAS120_num1,malACP_c,malACP,YPO2757,YPO2757
3OAS121,cdec3eACP_c,cdec3eACP,YPO2757,YPO2757
3OAS121,malACP_c,malACP,YPO2757,YPO2757
3OAS140_num1,ddcaACP_c,ddcaACP,YPO2757,YPO2757
3OAS140_num1,malACP_c,malACP,YPO2757,YPO2757
3OAS141,cddec5eACP_c,cddec5eACP,YPO2757,YPO2757
3OAS141,malACP_c,malACP,YPO2757,YPO2757
3OAS160_num1,malACP_c,malACP,YPO2757,YPO2757
3OAS160_num1,myrsACP_c,myrsACP,YPO2757,YPO2757
3OAS161,malACP_c,malACP,YPO2757,YPO2757
3OAS161,tdeACP_c,tdeACP,YPO2757,YPO2757
3OAS180_num1,malACP_c,malACP,YPO1601,YPO1601
3OAS180_num1,palmACP_c,palmACP,YPO1601,YPO1601
3OAS181,hdeACP_c,hdeACP,YPO1601,YPO1601
3OAS181,malACP_c,malACP,YPO1601,YPO1601
3OAS60_num1,butACP_c,butACP,YPO2757,YPO2757
3OAS60_num1,malACP_c,malACP,YPO2757,YPO2757
3OAS80_num1,hexACP_c,hexACP,YPO2757,YPO2757
3OAS80_num1,malACP_c,malACP,YPO2757,YPO2757
4HTHRS,phthr_c,phthr,YPO0461,YPO0461
ACONMT,acon_T_c,acon_T,YPO2509,YPO2509
ACONMT,amet_c,amet,YPO2509,YPO2509
ACONTb_num1,acon_C_c,acon_C,YPO3415,YPO3415
ACOTA,acorn_c,acorn,YPO1962,YPO1962
ACOTA,akg_c,akg,YPO1962,YPO1962
ACPS1,apoACP_c,apoACP,YPO2929,YPO2929
ACS,ac_c,ac,YPO0253,YPO0253
ACt4pp,ac_p,ac,YPO0251,YPO0251
ADCS,chor_c,chor,YPO0169 and YPO1773,YPO0169
ADCS,chor_c,chor,YPO0169 and YPO1773,YPO1773
ADCS,gln__L_c,gln__L,YPO0169 and YPO1773,YPO0169
ADCS,gln__L_c,gln__L,YPO0169 and YPO1773,YPO1773
ADMDC,amet_c,amet,YPO3412,YPO3412
ADNK1,adn_c,adn,YPO3118,YPO3118
ADNt2pp,adn_p,adn,YPO2983,YPO2983
ADOCBLabcpp,adocbl_p,adocbl,YPO2425 and YPO2423 and YPO3385,YPO3385
ADOCBLabcpp,adocbl_p,adocbl,YPO2425 and YPO2423 and YPO3385,YPO2423
ADOCBLabcpp,adocbl_p,adocbl,YPO2425 and YPO2423 and YPO3385,YPO2425
5DGLCNR,5dglcn_c,5dglcn,YPO2539,YPO2539
AMALT2,malt_c,malt,YPO0126,YPO0126
AMALT2,maltttr_c,maltttr,YPO0126,YPO0126
AMALT3,malt_c,malt,YPO0126,YPO0126
AMALT3,maltpt_c,maltpt,YPO0126,YPO0126
AMALT4,malt_c,malt,YPO0126,YPO0126
AMALT4,malthx_c,malthx,YPO0126,YPO0126
ADOCBLtonex,adocbl_e,adocbl,YPO2193 and YPO0683 and YPO0682,YPO2193
ADOCBLtonex,adocbl_e,adocbl,YPO2193 and YPO0683 and YPO0682,YPO0683
ADOCBLtonex,adocbl_e,adocbl,YPO2193 and YPO0683 and YPO0682,YPO0682
ADPRDP,adprib_c,adprib,YPO0144,YPO0144
ADPT,ade_c,ade,YPO3123,YPO3123
ADPT,prpp_c,prpp,YPO3123,YPO3123
ADSK,aps_c,aps,YPO3364,YPO3364
AMANK,acmana_c,acmana,YPO3020,YPO3020
AMAOTr,8aonn_c,8aonn,YPO1150,YPO1150
AMAOTr,amet_c,amet,YPO1150,YPO1150
AMMQLT8,2dmmql8_c,2dmmql8,YPO3781,YPO3781
AMMQLT8,amet_c,amet,YPO3781,YPO3781
AMPMS2,air_c,air,YPO3739,YPO3739
AMPTASECG_num1,cgly_c,cgly,YPO3230,YPO3230
AMPTASEPG_num1,progly_c,progly,YPO3441,YPO3441
ADSS,asp__L_c,asp__L,YPO0378,YPO0378
AGDC,acgam6p_c,acgam6p,YPO2626,YPO2626
AGM3PA,anhgm3p_c,anhgm3p,YPO3423,YPO3423
AGM3PApp,anhgm3p_p,anhgm3p,YPO1023,YPO1023
AGM3PH,anhgm3p_c,anhgm3p,YPO1615,YPO1615
AGM3Pt2pp,anhgm3p_p,anhgm3p,YPO3162,YPO3162
AGM4PA,anhgm4p_c,anhgm4p,YPO3423,YPO3423
AGM4PApp,anhgm4p_p,anhgm4p,YPO1023,YPO1023
AGM4PH,anhgm4p_c,anhgm4p,YPO1615,YPO1615
AGM4Pt2pp,anhgm4p_p,anhgm4p,YPO3162,YPO3162
ANHMK,anhm_c,anhm,YPO2372,YPO2372
ANPRT,anth_c,anth,YPO2206,YPO2206
ANPRT,prpp_c,prpp,YPO2206,YPO2206
ANS,chor_c,chor,YPO2206 and YPO2208,YPO2208
ANS,chor_c,chor,YPO2206 and YPO2208,YPO2206
ANS,gln__L_c,gln__L,YPO2206 and YPO2208,YPO2208
ANS,gln__L_c,gln__L,YPO2206 and YPO2208,YPO2206
AOXSr,ala__L_c,ala__L,YPO1152,YPO1152
AOXSr,pmcoa_c,pmcoa,YPO1152,YPO1152
AP4AH,ap4a_c,ap4a,YPO0490,YPO0490
AGMH,anhgm_c,anhgm,YPO1615,YPO1615
AGMt2pp,anhgm_p,anhgm,YPO3162,YPO3162
AP5AH,ap5a_c,ap5a,YPO0490,YPO0490
APRAUR,5apru_c,5apru,YPO3183,YPO3183
ARBabcpp,arab__L_p,arab__L,YPO2255 and YPO2256 and YPO2257,YPO2255
ARBabcpp,arab__L_p,arab__L,YPO2255 and YPO2256 and YPO2257,YPO2256
ARBabcpp,arab__L_p,arab__L,YPO2255 and YPO2256 and YPO2257,YPO2257
AGPAT120,1ddecg3p_c,1ddecg3p,YPO0672,YPO0672
AGPAT120,ddcaACP_c,ddcaACP,YPO0672,YPO0672
AGPAT140,1tdecg3p_c,1tdecg3p,YPO0672,YPO0672
AGPAT140,myrsACP_c,myrsACP,YPO0672,YPO0672
AGPAT141,1tdec7eg3p_c,1tdec7eg3p,YPO0672,YPO0672
AGPAT141,tdeACP_c,tdeACP,YPO0672,YPO0672
ARGabcpp_num1,arg__L_p,arg__L,YPO2776 and YPO2777 and YPO2775,YPO2776
ARGabcpp_num1,arg__L_p,arg__L,YPO2776 and YPO2777 and YPO2775,YPO2775
ARGabcpp_num1,arg__L_p,arg__L,YPO2776 and YPO2777 and YPO2775,YPO2777
AGPAT160,1hdecg3p_c,1hdecg3p,YPO0672,YPO0672
AGPAT160,palmACP_c,palmACP,YPO0672,YPO0672
AGPAT161,1hdec9eg3p_c,1hdec9eg3p,YPO0672,YPO0672
AGPAT161,hdeACP_c,hdeACP,YPO0672,YPO0672
AGPAT180,1odecg3p_c,1odecg3p,YPO0672,YPO0672
AGPAT180,ocdcaACP_c,ocdcaACP,YPO0672,YPO0672
ARGAGMt7pp,agm_c,agm,YPO1200,YPO1200
ARGAGMt7pp,arg__L_p,arg__L,YPO1200,YPO1200
ARGDCpp,arg__L_p,arg__L,YPO0929,YPO0929
AGPAT181,1odec11eg3p_c,1odec11eg3p,YPO0672,YPO0672
AGPAT181,octeACP_c,octeACP,YPO0672,YPO0672
AGPR,acg5sa_c,acg5sa,YPO3927,YPO3927
AHCYSNS,ahcys_c,ahcys,YPO3384,YPO3384
AICART,10fthf_c,10fthf,YPO3728,YPO3728
AICART,aicar_c,aicar,YPO3728,YPO3728
AIRC2,air_c,air,YPO3077,YPO3077
AIRC2,hco3_c,hco3,YPO3077,YPO3077
ARGORNt7pp,arg__L_p,arg__L,YPO2306,YPO2306
ARGORNt7pp,orn_c,orn,YPO2306,YPO2306
ARGSS,asp__L_c,asp__L,YPO1570,YPO1570
ARGSS,citr__L_c,citr__L,YPO1570,YPO1570
ARGt3pp,arg__L_c,arg__L,YPO0918,YPO0918
ARGTRS,arg__L_c,arg__L,YPO2046,YPO2046
ARGTRS,trnaarg_c,trnaarg,YPO2046,YPO2046
ASAD,aspsa_c,aspsa,YPO3949,YPO3949
AKGDH,akg_c,akg,YPO3417 and YPO1113 and YPO1114,YPO1113
AKGDH,akg_c,akg,YPO3417 and YPO1113 and YPO1114,YPO3417
